Cosmology WMAP:,  71, 0.27, 0.73, 0.
      z,       DA (Mpc)
      3.3026, 1567.8461
      3.3027, 1567.8303
      3.3028, 1567.8146
      3.3029, 1567.7992
      3.3030, 1567.7836
      3.3031, 1567.7682
      3.3032, 1567.7524
      3.3033, 1567.7367
      3.3034, 1567.7203
      3.3035, 1567.7048
      3.3036, 1567.6895
      3.3037, 1567.6736
      3.3038, 1567.6582
      3.3039, 1567.6425
      3.3040, 1567.6267
      3.3041, 1567.6112
      3.3042, 1567.5955
      3.3043, 1567.5801
      3.3044, 1567.5643
      3.3045, 1567.5490
      3.3046, 1567.5332
      3.3047, 1567.5175
      3.3048, 1567.5017
      3.3049, 1567.4860
      3.3050, 1567.4706
      3.3051, 1567.4548
      3.3052, 1567.4395
      3.3053, 1567.4238
      3.3054, 1567.4081
      3.3055, 1567.3923
      3.3056, 1567.3766
      3.3057, 1567.3613
      3.3058, 1567.3455
      3.3059, 1567.3301
      3.3060, 1567.3145
      3.3061, 1567.2988
      3.3062, 1567.2830
      3.3063, 1567.2672
      3.3064, 1567.2518
      3.3065, 1567.2361
      3.3066, 1567.2202
      3.3067, 1567.2045
      3.3068, 1567.1887
      3.3069, 1567.1731
      3.3070, 1567.1572
      3.3071, 1567.1418
      3.3072, 1567.1261
      3.3073, 1567.1108
      3.3074, 1567.0951
      3.3075, 1567.0793
      3.3076, 1567.0636
      3.3077, 1567.0480
      3.3078, 1567.0326
      3.3079, 1567.0167
      3.3080, 1567.0013
      3.3081, 1566.9857
      3.3082, 1566.9698
      3.3083, 1566.9541
      3.3084, 1566.9385
      3.3085, 1566.9230
      3.3086, 1566.9072
      3.3087, 1566.8920
      3.3088, 1566.8762
      3.3089, 1566.8605
      3.3090, 1566.8446
      3.3091, 1566.8290
      3.3092, 1566.8137
      3.3093, 1566.7977
      3.3094, 1566.7825
      3.3095, 1566.7667
      3.3096, 1566.7511
      3.3097, 1566.7352
      3.3098, 1566.7196
      3.3099, 1566.7041
      3.3100, 1566.6885
      3.3101, 1566.6731
      3.3102, 1566.6573
      3.3103, 1566.6415
      3.3104, 1566.6259
      3.3105, 1566.6100
      3.3106, 1566.5947
      3.3107, 1566.5790
      3.3108, 1566.5636
      3.3109, 1566.5479
      3.3110, 1566.5321
      3.3111, 1566.5164
      3.3112, 1566.5006
      3.3113, 1566.4854
      3.3114, 1566.4696
      3.3115, 1566.4540
      3.3116, 1566.4384
      3.3117, 1566.4226
      3.3118, 1566.4067
      3.3119, 1566.3910
      3.3120, 1566.3757
      3.3121, 1566.3600
      3.3122, 1566.3445
      3.3123, 1566.3289
      3.3124, 1566.3131
      3.3125, 1566.2974
      3.3126, 1566.2816
      3.3127, 1566.2659
      3.3128, 1566.2506
      3.3129, 1566.2351
      3.3130, 1566.2194
      3.3131, 1566.2036
      3.3132, 1566.1879
      3.3133, 1566.1720
      3.3134, 1566.1565
      3.3135, 1566.1410
      3.3136, 1566.1255
      3.3137, 1566.1097
      3.3138, 1566.0941
      3.3139, 1566.0784
      3.3140, 1566.0625
      3.3141, 1566.0468
      3.3142, 1566.0314
      3.3143, 1566.0161
      3.3144, 1566.0004
      3.3145, 1565.9846
      3.3146, 1565.9689
      3.3147, 1565.9531
      3.3148, 1565.9373
      3.3149, 1565.9220
      3.3150, 1565.9066
      3.3151, 1565.8907
      3.3152, 1565.8750
      3.3153, 1565.8593
      3.3154, 1565.8434
      3.3155, 1565.8278
      3.3156, 1565.8124
      3.3157, 1565.7970
      3.3158, 1565.7817
      3.3159, 1565.7660
      3.3160, 1565.7504
      3.3161, 1565.7346
      3.3162, 1565.7186
      3.3163, 1565.7032
      3.3164, 1565.6880
      3.3165, 1565.6721
      3.3166, 1565.6565
      3.3167, 1565.6407
      3.3168, 1565.6249
      3.3169, 1565.6091
      3.3170, 1565.5938
      3.3171, 1565.5785
      3.3172, 1565.5625
      3.3173, 1565.5469
      3.3174, 1565.5311
      3.3175, 1565.5154
      3.3176, 1565.4995
      3.3177, 1565.4843
      3.3178, 1565.4689
      3.3179, 1565.4530
      3.3180, 1565.4373
      3.3181, 1565.4216
      3.3182, 1565.4058
      3.3183, 1565.3900
      3.3184, 1565.3745
      3.3185, 1565.3591
      3.3186, 1565.3435
      3.3187, 1565.3276
      3.3188, 1565.3120
      3.3189, 1565.2961
      3.3190, 1565.2804
      3.3191, 1565.2656
      3.3192, 1565.2501
      3.3193, 1565.2345
      3.3194, 1565.2185
      3.3195, 1565.2029
      3.3196, 1565.1871
      3.3197, 1565.1713
      3.3198, 1565.1559
      3.3199, 1565.1406
      3.3200, 1565.1248
      3.3201, 1565.1089
      3.3202, 1565.0933
      3.3203, 1565.0774
      3.3204, 1565.0618
      3.3205, 1565.0463
      3.3206, 1565.0305
      3.3207, 1565.0151
      3.3208, 1564.9994
      3.3209, 1564.9836
      3.3210, 1564.9679
      3.3211, 1564.9521
      3.3212, 1564.9366
      3.3213, 1564.9209
      3.3214, 1564.9060
      3.3215, 1564.8903
      3.3216, 1564.8745
      3.3217, 1564.8588
      3.3218, 1564.8430
      3.3219, 1564.8276
      3.3220, 1564.8118
      3.3221, 1564.7964
      3.3222, 1564.7806
      3.3223, 1564.7648
      3.3224, 1564.7491
      3.3225, 1564.7334
      3.3226, 1564.7179
      3.3227, 1564.7020
      3.3228, 1564.6866
      3.3229, 1564.6709
      3.3230, 1564.6552
      3.3231, 1564.6394
      3.3232, 1564.6243
      3.3233, 1564.6088
      3.3234, 1564.5929
      3.3235, 1564.5775
      3.3236, 1564.5618
      3.3237, 1564.5460
      3.3238, 1564.5302
      3.3239, 1564.5144
      3.3240, 1564.4990
      3.3241, 1564.4833
      3.3242, 1564.4678
      3.3243, 1564.4520
      3.3244, 1564.4363
      3.3245, 1564.4205
      3.3246, 1564.4048
      3.3247, 1564.3894
      3.3248, 1564.3741
      3.3249, 1564.3586
      3.3250, 1564.3429
      3.3251, 1564.3271
      3.3252, 1564.3115
      3.3253, 1564.2957
      3.3254, 1564.2803
      3.3255, 1564.2645
      3.3256, 1564.2490
      3.3257, 1564.2332
      3.3258, 1564.2174
      3.3259, 1564.2018
      3.3260, 1564.1859
      3.3261, 1564.1705
      3.3262, 1564.1547
      3.3263, 1564.1398
      3.3264, 1564.1240
      3.3265, 1564.1083
      3.3266, 1564.0924
      3.3267, 1564.0767
      3.3268, 1564.0613
      3.3269, 1564.0455
      3.3270, 1564.0303
      3.3271, 1564.0143
      3.3272, 1563.9985
      3.3273, 1563.9827
      3.3274, 1563.9670
      3.3275, 1563.9515
      3.3276, 1563.9363
      3.3277, 1563.9209
      3.3278, 1563.9052
      3.3279, 1563.8893
      3.3280, 1563.8735
      3.3281, 1563.8579
      3.3282, 1563.8423
      3.3283, 1563.8267
      3.3284, 1563.8110
      3.3285, 1563.7954
      3.3286, 1563.7795
      3.3287, 1563.7638
      3.3288, 1563.7485
      3.3289, 1563.7332
      3.3290, 1563.7174
      3.3291, 1563.7019
      3.3292, 1563.6863
      3.3293, 1563.6703
      3.3294, 1563.6545
      3.3295, 1563.6388
      3.3296, 1563.6233
      3.3297, 1563.6075
      3.3298, 1563.5920
      3.3299, 1563.5769
      3.3300, 1563.5612
      3.3301, 1563.5453
      3.3302, 1563.5295
      3.3303, 1563.5142
      3.3304, 1563.4984
      3.3305, 1563.4829
      3.3306, 1563.4670
      3.3307, 1563.4514
      3.3308, 1563.4355
      3.3309, 1563.4197
      3.3310, 1563.4049
      3.3311, 1563.3892
      3.3312, 1563.3735
      3.3313, 1563.3578
      3.3314, 1563.3422
      3.3315, 1563.3264
      3.3316, 1563.3104
      3.3317, 1563.2950
      3.3318, 1563.2792
      3.3319, 1563.2638
      3.3320, 1563.2485
      3.3321, 1563.2328
      3.3322, 1563.2170
      3.3323, 1563.2012
      3.3324, 1563.1858
      3.3325, 1563.1700
      3.3326, 1563.1547
      3.3327, 1563.1387
      3.3328, 1563.1229
      3.3329, 1563.1072
      3.3330, 1563.0919
      3.3331, 1563.0764
      3.3332, 1563.0607
      3.3333, 1563.0454
      3.3334, 1563.0295
      3.3335, 1563.0138
      3.3336, 1562.9979
      3.3337, 1562.9821
      3.3338, 1562.9667
      3.3339, 1562.9514
      3.3340, 1562.9360
      3.3341, 1562.9203
      3.3342, 1562.9043
      3.3343, 1562.8885
      3.3344, 1562.8728
      3.3345, 1562.8572
      3.3346, 1562.8416
      3.3347, 1562.8260
      3.3348, 1562.8109
      3.3349, 1562.7950
      3.3350, 1562.7793
      3.3351, 1562.7635
      3.3352, 1562.7482
      3.3353, 1562.7322
      3.3354, 1562.7167
      3.3355, 1562.7010
      3.3356, 1562.6858
      3.3357, 1562.6699
      3.3358, 1562.6541
      3.3359, 1562.6387
      3.3360, 1562.6229
      3.3361, 1562.6074
      3.3362, 1562.5917
      3.3363, 1562.5758
      3.3364, 1562.5601
      3.3365, 1562.5448
      3.3366, 1562.5293
      3.3367, 1562.5135
      3.3368, 1562.4980
      3.3369, 1562.4823
      3.3370, 1562.4664
      3.3371, 1562.4508
      3.3372, 1562.4348
      3.3373, 1562.4199
      3.3374, 1562.4043
      3.3375, 1562.3887
      3.3376, 1562.3729
      3.3377, 1562.3572
      3.3378, 1562.3413
      3.3379, 1562.3256
      3.3380, 1562.3105
      3.3381, 1562.2948
      3.3382, 1562.2793
      3.3383, 1562.2635
      3.3384, 1562.2477
      3.3385, 1562.2321
      3.3386, 1562.2162
      3.3387, 1562.2007
      3.3388, 1562.1853
      3.3389, 1562.1700
      3.3390, 1562.1542
      3.3391, 1562.1384
      3.3392, 1562.1226
      3.3393, 1562.1069
      3.3394, 1562.0913
      3.3395, 1562.0759
      3.3396, 1562.0605
      3.3397, 1562.0448
      3.3398, 1562.0291
      3.3399, 1562.0132
      3.3400, 1561.9973
      3.3401, 1561.9821
      3.3402, 1561.9666
      3.3403, 1561.9510
      3.3404, 1561.9354
      3.3405, 1561.9197
      3.3406, 1561.9037
      3.3407, 1561.8879
      3.3408, 1561.8726
      3.3409, 1561.8573
      3.3410, 1561.8417
      3.3411, 1561.8260
      3.3412, 1561.8102
      3.3413, 1561.7944
      3.3414, 1561.7786
      3.3415, 1561.7631
      3.3416, 1561.7479
      3.3417, 1561.7324
      3.3418, 1561.7166
      3.3419, 1561.7007
      3.3420, 1561.6849
      3.3421, 1561.6691
      3.3422, 1561.6537
      3.3423, 1561.6384
      3.3424, 1561.6230
      3.3425, 1561.6071
      3.3426, 1561.5913
      3.3427, 1561.5756
      3.3428, 1561.5597
      3.3429, 1561.5442
      3.3430, 1561.5289
      3.3431, 1561.5134
      3.3432, 1561.4977
      3.3433, 1561.4818
      3.3434, 1561.4661
      3.3435, 1561.4503
      3.3436, 1561.4351
      3.3437, 1561.4194
      3.3438, 1561.4041
      3.3439, 1561.3882
      3.3440, 1561.3723
      3.3441, 1561.3566
      3.3442, 1561.3413
      3.3443, 1561.3254
      3.3444, 1561.3101
      3.3445, 1561.2947
      3.3446, 1561.2787
      3.3447, 1561.2629
      3.3448, 1561.2476
      3.3449, 1561.2318
      3.3450, 1561.2161
      3.3451, 1561.2006
      3.3452, 1561.1849
      3.3453, 1561.1692
      3.3454, 1561.1534
      3.3455, 1561.1383
      3.3456, 1561.1223
      3.3457, 1561.1066
      3.3458, 1561.0911
      3.3459, 1561.0756
      3.3460, 1561.0602
      3.3461, 1561.0444
      3.3462, 1561.0287
      3.3463, 1561.0127
      3.3464, 1560.9971
      3.3465, 1560.9816
      3.3466, 1560.9667
      3.3467, 1560.9507
      3.3468, 1560.9351
      3.3469, 1560.9191
      3.3470, 1560.9034
      3.3471, 1560.8876
      3.3472, 1560.8726
      3.3473, 1560.8572
      3.3474, 1560.8413
      3.3475, 1560.8254
      3.3476, 1560.8097
      3.3477, 1560.7938
      3.3478, 1560.7786
      3.3479, 1560.7631
      3.3480, 1560.7477
      3.3481, 1560.7318
      3.3482, 1560.7161
      3.3483, 1560.7006
      3.3484, 1560.6849
      3.3485, 1560.6691
      3.3486, 1560.6537
      3.3487, 1560.6381
      3.3488, 1560.6222
      3.3489, 1560.6071
      3.3490, 1560.5912
      3.3491, 1560.5753
      3.3492, 1560.5596
      3.3493, 1560.5439
      3.3494, 1560.5292
      3.3495, 1560.5132
      3.3496, 1560.4973
      3.3497, 1560.4817
      3.3498, 1560.4657
      3.3499, 1560.4498
      3.3500, 1560.4351
      3.3501, 1560.4196
      3.3502, 1560.4036
      3.3503, 1560.3879
      3.3504, 1560.3721
      3.3505, 1560.3568
      3.3506, 1560.3408
      3.3507, 1560.3254
      3.3508, 1560.3099
      3.3509, 1560.2942
      3.3510, 1560.2788
      3.3511, 1560.2629
      3.3512, 1560.2473
      3.3513, 1560.2314
      3.3514, 1560.2158
      3.3515, 1560.2006
      3.3516, 1560.1851
      3.3517, 1560.1693
      3.3518, 1560.1533
      3.3519, 1560.1376
      3.3520, 1560.1224
      3.3521, 1560.1069
      3.3522, 1560.0911
      3.3523, 1560.0756
      3.3524, 1560.0597
      3.3525, 1560.0444
      3.3526, 1560.0286
      3.3527, 1560.0127
      3.3528, 1559.9973
      3.3529, 1559.9813
      3.3530, 1559.9664
      3.3531, 1559.9506
      3.3532, 1559.9348
      3.3533, 1559.9189
      3.3534, 1559.9032
      3.3535, 1559.8882
      3.3536, 1559.8724
      3.3537, 1559.8568
      3.3538, 1559.8411
      3.3539, 1559.8251
      3.3540, 1559.8098
      3.3541, 1559.7939
      3.3542, 1559.7786
      3.3543, 1559.7627
      3.3544, 1559.7473
      3.3545, 1559.7319
      3.3546, 1559.7161
      3.3547, 1559.7002
      3.3548, 1559.6844
      3.3549, 1559.6689
      3.3550, 1559.6537
      3.3551, 1559.6381
      3.3552, 1559.6223
      3.3553, 1559.6064
      3.3554, 1559.5912
      3.3555, 1559.5753
      3.3556, 1559.5598
      3.3557, 1559.5439
      3.3558, 1559.5286
      3.3559, 1559.5132
      3.3560, 1559.4974
      3.3561, 1559.4814
      3.3562, 1559.4657
      3.3563, 1559.4502
      3.3564, 1559.4348
      3.3565, 1559.4193
      3.3566, 1559.4036
      3.3567, 1559.3877
      3.3568, 1559.3724
      3.3569, 1559.3564
      3.3570, 1559.3411
      3.3571, 1559.3253
      3.3572, 1559.3097
      3.3573, 1559.2944
      3.3574, 1559.2786
      3.3575, 1559.2628
      3.3576, 1559.2468
      3.3577, 1559.2319
      3.3578, 1559.2161
      3.3579, 1559.2007
      3.3580, 1559.1847
      3.3581, 1559.1689
      3.3582, 1559.1536
      3.3583, 1559.1377
      3.3584, 1559.1222
      3.3585, 1559.1063
      3.3586, 1559.0914
      3.3587, 1559.0756
      3.3588, 1559.0598
      3.3589, 1559.0439
      3.3590, 1559.0286
      3.3591, 1559.0132
      3.3592, 1558.9972
      3.3593, 1558.9817
      3.3594, 1558.9659
      3.3595, 1558.9507
      3.3596, 1558.9347
      3.3597, 1558.9188
      3.3598, 1558.9034
      3.3599, 1558.8882
      3.3600, 1558.8724
      3.3601, 1558.8568
      3.3602, 1558.8409
      3.3603, 1558.8257
      3.3604, 1558.8097
      3.3605, 1558.7942
      3.3606, 1558.7784
      3.3607, 1558.7634
      3.3608, 1558.7476
      3.3609, 1558.7317
      3.3610, 1558.7158
      3.3611, 1558.7006
      3.3612, 1558.6851
      3.3613, 1558.6693
      3.3614, 1558.6537
      3.3615, 1558.6379
      3.3616, 1558.6226
      3.3617, 1558.6067
      3.3618, 1558.5908
      3.3619, 1558.5753
      3.3620, 1558.5599
      3.3621, 1558.5444
      3.3622, 1558.5286
      3.3623, 1558.5128
      3.3624, 1558.4974
      3.3625, 1558.4816
      3.3626, 1558.4661
      3.3627, 1558.4503
      3.3628, 1558.4352
      3.3629, 1558.4194
      3.3630, 1558.4036
      3.3631, 1558.3878
      3.3632, 1558.3724
      3.3633, 1558.3569
      3.3634, 1558.3411
      3.3635, 1558.3257
      3.3636, 1558.3103
      3.3637, 1558.2943
      3.3638, 1558.2786
      3.3639, 1558.2627
      3.3640, 1558.2477
      3.3641, 1558.2318
      3.3642, 1558.2164
      3.3643, 1558.2009
      3.3644, 1558.1851
      3.3645, 1558.1693
      3.3646, 1558.1536
      3.3647, 1558.1385
      3.3648, 1558.1226
      3.3649, 1558.1071
      3.3650, 1558.0913
      3.3651, 1558.0759
      3.3652, 1558.0599
      3.3653, 1558.0442
      3.3654, 1558.0288
      3.3655, 1558.0133
      3.3656, 1557.9978
      3.3657, 1557.9821
      3.3658, 1557.9661
      3.3659, 1557.9508
      3.3660, 1557.9348
      3.3661, 1557.9194
      3.3662, 1557.9037
      3.3663, 1557.8885
      3.3664, 1557.8727
      3.3665, 1557.8568
      3.3666, 1557.8416
      3.3667, 1557.8258
      3.3668, 1557.8101
      3.3669, 1557.7943
      3.3670, 1557.7793
      3.3671, 1557.7635
      3.3672, 1557.7476
      3.3673, 1557.7318
      3.3674, 1557.7164
      3.3675, 1557.7009
      3.3676, 1557.6849
      3.3677, 1557.6700
      3.3678, 1557.6542
      3.3679, 1557.6383
      3.3680, 1557.6224
      3.3681, 1557.6071
      3.3682, 1557.5917
      3.3683, 1557.5758
      3.3684, 1557.5603
      3.3685, 1557.5449
      3.3686, 1557.5291
      3.3687, 1557.5132
      3.3688, 1557.4979
      3.3689, 1557.4823
      3.3690, 1557.4664
      3.3691, 1557.4509
      3.3692, 1557.4357
      3.3693, 1557.4197
      3.3694, 1557.4039
      3.3695, 1557.3885
      3.3696, 1557.3730
      3.3697, 1557.3571
      3.3698, 1557.3417
      3.3699, 1557.3263
      3.3700, 1557.3104
      3.3701, 1557.2946
      3.3702, 1557.2792
      3.3703, 1557.2638
      3.3704, 1557.2479
      3.3705, 1557.2323
      3.3706, 1557.2169
      3.3707, 1557.2010
      3.3708, 1557.1853
      3.3709, 1557.1698
      3.3710, 1557.1544
      3.3711, 1557.1385
      3.3712, 1557.1230
      3.3713, 1557.1077
      3.3714, 1557.0918
      3.3715, 1557.0759
      3.3716, 1557.0607
      3.3717, 1557.0450
      3.3718, 1557.0292
      3.3719, 1557.0137
      3.3720, 1556.9983
      3.3721, 1556.9824
      3.3722, 1556.9666
      3.3723, 1556.9513
      3.3724, 1556.9358
      3.3725, 1556.9198
      3.3726, 1556.9043
      3.3727, 1556.8890
      3.3728, 1556.8732
      3.3729, 1556.8571
      3.3730, 1556.8418
      3.3731, 1556.8263
      3.3732, 1556.8105
      3.3733, 1556.7955
      3.3734, 1556.7795
      3.3735, 1556.7638
      3.3736, 1556.7478
      3.3737, 1556.7325
      3.3738, 1556.7169
      3.3739, 1556.7012
      3.3740, 1556.6862
      3.3741, 1556.6703
      3.3742, 1556.6543
      3.3743, 1556.6390
      3.3744, 1556.6232
      3.3745, 1556.6077
      3.3746, 1556.5922
      3.3747, 1556.5767
      3.3748, 1556.5609
      3.3749, 1556.5449
      3.3750, 1556.5295
      3.3751, 1556.5138
      3.3752, 1556.4979
      3.3753, 1556.4829
      3.3754, 1556.4673
      3.3755, 1556.4514
      3.3756, 1556.4362
      3.3757, 1556.4202
      3.3758, 1556.4043
      3.3759, 1556.3890
      3.3760, 1556.3734
      3.3761, 1556.3580
      3.3762, 1556.3419
      3.3763, 1556.3267
      3.3764, 1556.3108
      3.3765, 1556.2950
      3.3766, 1556.2795
      3.3767, 1556.2640
      3.3768, 1556.2485
      3.3769, 1556.2332
      3.3770, 1556.2174
      3.3771, 1556.2014
      3.3772, 1556.1860
      3.3773, 1556.1703
      3.3774, 1556.1547
      3.3775, 1556.1396
      3.3776, 1556.1238
      3.3777, 1556.1080
      3.3778, 1556.0925
      3.3779, 1556.0765
      3.3780, 1556.0608
      3.3781, 1556.0458
      3.3782, 1556.0304
      3.3783, 1556.0143
      3.3784, 1555.9989
      3.3785, 1555.9830
      3.3786, 1555.9673
      3.3787, 1555.9513
      3.3788, 1555.9363
      3.3789, 1555.9209
      3.3790, 1555.9049
      3.3791, 1555.8895
      3.3792, 1555.8737
      3.3793, 1555.8578
      3.3794, 1555.8425
      3.3795, 1555.8269
      3.3796, 1555.8113
      3.3797, 1555.7959
      3.3798, 1555.7802
      3.3799, 1555.7643
      3.3800, 1555.7489
      3.3801, 1555.7330
      3.3802, 1555.7174
      3.3803, 1555.7024
      3.3804, 1555.6864
      3.3805, 1555.6708
      3.3806, 1555.6554
      3.3807, 1555.6395
      3.3808, 1555.6235
      3.3809, 1555.6085
      3.3810, 1555.5930
      3.3811, 1555.5771
      3.3812, 1555.5616
      3.3813, 1555.5458
      3.3814, 1555.5299
      3.3815, 1555.5146
      3.3816, 1555.4990
      3.3817, 1555.4834
      3.3818, 1555.4681
      3.3819, 1555.4523
      3.3820, 1555.4363
      3.3821, 1555.4210
      3.3822, 1555.4052
      3.3823, 1555.3901
      3.3824, 1555.3746
      3.3825, 1555.3586
      3.3826, 1555.3431
      3.3827, 1555.3274
